   54.586625 21.285886 0.0055875435
   56.599034 21.486886 0.0055867854
   60.569502 21.677702 0.0056144355
   64.557216 22.032518 0.0053416136
   74.688162 22.686025 0.0059397937
   74.689556 22.691598 0.0060937599
   74.753141 22.658577 0.0056356784
   77.514863 22.872315 0.0065456413
   77.516244 22.855252 0.0062738062
   77.517634 22.841233 0.0059351635
   78.516927 22.913550 0.0060027614
   78.518321 22.896220 0.0059315429
   78.647650 22.887399 0.0061437652
   80.496027 22.987508 0.0063752526
   83.634615 23.183855 0.0063308018
   85.482047 23.281237 0.0065136238
   85.483440 23.269792 0.0073043682
  104.499707 23.953987 0.0085354544
  104.501096 23.945954 0.0082057946
  104.517534 23.922079 0.0082019159
  105.475463 23.955264 0.0081587915
  105.483801 23.945445 0.0082179607
  105.508314 24.024689 0.0081528776
  105.513850 23.985182 0.0082605832
  106.457930 23.927313 0.0083182666
  106.459294 23.921092 0.0085624866
  106.468007 23.997234 0.0084323965
  107.468750 24.055247 0.0088147686
  107.474774 24.093023 0.0089428183
  112.490302 24.210289 0.0091282239
  117.471980 24.200786 0.0094165606
  117.517776 24.190446 0.0090135821
  122.528399 24.253136 0.0098250014
  134.360137 24.358304 0.0099072908
  134.369483 24.365884 0.0091342896
  134.370867 24.383311 0.0091856743
  134.522171 24.514741 0.0092419042
  135.362443 24.406826 0.0088005700
  135.364233 24.413606 0.0092432940
  135.373463 24.466346 0.0091010240
  135.374844 24.481129 0.0092712197
  135.388739 24.447601 0.0093770872
  136.389258 24.441597 0.0089401708
  151.515373 24.959952 0.0078815462
  151.520794 24.968279 0.0077577437
  151.522669 24.965941 0.0080044354
  151.524761 24.978250 0.0078698073
  151.527589 24.958541 0.0080697291
  152.516063 24.979828 0.0079313697
  152.517450 24.955918 0.0076862579
  153.521501 24.998610 0.0080195720
  155.501360 25.032646 0.0080959784
  158.502001 25.113088 0.0072814514
  159.523697 25.114702 0.0088915736
  161.505298 25.176726 0.0074042190
  162.566519 25.180199 0.0070877153
  165.532896 25.239557 0.0078404601
  172.474747 25.292744 0.0058734286
  172.476765 25.265625 0.0061518402
  175.395127 25.330801 0.0055460283
  175.462511 25.309812 0.0059634058
  175.492044 25.310062 0.0061393725
  202.485626 25.020856 0.0080742019
  202.487020 25.006939 0.0079408585
  202.488404 24.996989 0.0075870636
  235.394511 24.002444 0.0080490836
  237.387952 23.910486 0.0082612646
  237.389335 23.913190 0.0080702101
  241.368667 23.865351 0.0086969222
  241.370182 23.814424 0.0086591321
  242.371252 23.912408 0.0090195207
  242.372923 23.896646 0.0090885723
  242.374642 23.881334 0.0090768873
  244.366561 23.865517 0.0089397781
  244.368947 23.865120 0.0089326079
  362.731454 22.503340 0.0146843457
  365.713784 22.524009 0.0141519061
  370.701261 22.569704 0.0154689346
  373.684397 22.676741 0.0123677910
  373.717669 22.619685 0.0142874000
  375.728008 22.729894 0.0149872031
  381.714500 22.804040 0.0154086843
  389.642701 23.014556 0.0150277842
  389.664415 23.030531 0.0148344980
  398.641886 23.270715 0.0145173022
  400.614030 23.350211 0.0155994078
  407.716248 23.497425 0.0176143041
  408.711097 23.593844 0.0149601494
  415.695872 23.712822 0.0146107056
  418.713932 23.800315 0.0141119483
  424.680061 23.872906 0.0131440569
  432.662027 23.794376 0.0127648668
  442.645730 23.491266 0.0131679646
  444.706332 23.434822 0.0135639639
  446.735352 23.316849 0.0134060665
  454.515766 23.135946 0.0128259630
  456.666619 23.139700 0.0133657167
  459.764703 22.979037 0.0138702372
  463.719050 22.913146 0.0138045913
  467.660288 22.792911 0.0139513718
  468.515835 22.770568 0.0140012341
  470.681403 22.704764 0.0146306514
  473.502315 22.695768 0.0138957601
  504.587676 22.438217 0.0141752385
  508.513768 22.500595 0.0147944033
  508.516993 22.510348 0.0145320219
  508.527710 22.564821 0.0145664651
  510.499948 22.558405 0.0150813393
  511.451920 22.615268 0.0143005290
  512.475898 22.566060 0.0145311387
  514.433703 22.661973 0.0149404250
  515.534462 22.691061 0.0146373083
  516.493273 22.761698 0.0147866809
  518.531509 22.813320 0.0147947059
  521.506895 22.930838 0.0159410428
  536.483321 23.434405 0.0162717426
  541.505252 23.622624 0.0162376613
  551.448147 23.973829 0.0161900937
  567.401688 24.289784 0.0153146944
  572.404268 24.362393 0.0154634446
  580.351855 24.212584 0.0147425067
  582.372213 24.165596 0.0147953399
  587.395769 24.000981 0.0143847473
  590.371579 23.845253 0.0146346947
  595.354159 23.602394 0.0141229130
  741.710617 23.632162 0.0074359325
  752.680945 23.845221 0.0111744067
  803.532591 20.363840 0.0124556657
  825.680101 21.072014 0.0156655088
  828.664192 21.159672 0.0142094435
  897.522123 19.997468 0.0110699382
  900.552289 20.405166 0.0231924718
  912.464445 20.272856 0.0151269350
  918.495229 20.313506 0.0141556609
  923.425534 20.366257 0.0132695758
  937.372905 20.585841 0.0112629201
  938.416742 20.719066 0.0109333123
  941.411685 21.346641 0.0114209449
  955.355429 21.180782 0.0096925831
 1090.726601 19.474970 0.0107601705
 1096.718548 19.706506 0.0112599342
 1099.701455 19.770448 0.0113123591
 1102.724272 19.913510 0.0118826011
 1105.717849 20.007811 0.0108504372
 1112.682993 20.195410 0.0121383567
 1115.671726 20.405850 0.0124306593
 1117.662827 20.460603 0.0126931764
 1121.694684 20.553110 0.0121051523
 1122.736763 20.676506 0.0126716618
 1124.670100 20.736125 0.0124748852
 1124.686685 20.733347 0.0118052745
 1125.650611 20.753491 0.0122567547
# 1128.704573 24.500238 0.0117609972
 1158.589672 20.910404 0.0126318862
 1160.540237 20.683067 0.0124260201
 1160.588857 20.724692 0.0127463378
 1160.605044 20.828984 0.0130162169
 1162.535296 20.670877 0.0143377974
 1163.543644 20.612623 0.0129079328
 1163.598685 20.620722 0.0122501263
 1168.517340 20.194773 0.0139773459
 1171.732345 20.226586 0.0125615890
 1172.542984 20.080634 0.0126294769
 1173.674353 20.044085 0.0129016424
 1174.658445 20.090831 0.0137516850
 1175.575129 19.994241 0.0122816121
 1175.592257 19.980483 0.0120397867
 1176.551273 19.941529 0.0122547393
 1176.680512 19.762538 0.0113546987
 1180.516020 19.623073 0.0113686829
 1180.633385 19.733979 0.0117109628
 1180.645123 19.738801 0.0119622652
 1181.541752 19.608202 0.0117615765
 1182.510880 19.664568 0.0113876170
 1183.556437 19.611890 0.0119563195
 1184.543263 19.604908 0.0111494121
 1186.520960 19.518703 0.0118680781
 1186.584435 19.526105 0.0110373795
 1190.694102 19.411136 0.0113968323
 1193.530368 19.318672 0.0111635936
 1194.474424 19.274886 0.0104943272
 1219.563538 18.647374 0.0130015979
 1221.466712 18.661306 0.0129532436
 1223.460081 18.446510 0.0134018295
 1228.411197 18.156013 0.0129097705
 1228.415869 18.157784 0.0131744420
 1228.420573 18.154474 0.0131472566
 1228.425313 18.114642 0.0130531203
 1228.433539 18.144883 0.0131712245
 1228.475982 18.137669 0.0123598172
 1228.578675 18.197923 0.0124867331
 1229.540095 18.111447 0.0130393533
 1232.454715 17.928264 0.0137203631
 1232.613746 17.889291 0.0129251782
 1234.603392 17.705760 0.0135431831
 1237.438668 17.463511 0.0136928241
 1237.574868 17.450702 0.0136690619
 1237.644822 17.488823 0.0134696571
 1243.435196 17.032727 0.0137926323
 1250.504935 16.428738 0.0144723424
 1253.489375 16.231536 0.0144887505
 1254.536969 16.147964 0.0143790683
 1255.505776 15.981094 0.0144567023
 1258.509083 15.922807 0.0143117377
 1260.552771 15.955205 0.0135692433
 1262.498934 15.780691 0.0145046538
 1264.490010 15.764652 0.0141258822
 1265.510152 15.762686 0.0146392254
 1280.426800 15.873174 0.0152686200
 1283.515435 16.002385 0.0153601980
 1287.514482 16.206551 0.0153376479
 1291.509787 16.261261 0.0153675752
 1302.433838 16.623334 0.0153523744
 1312.391426 16.843382 0.0170584726
 1453.730392 19.225752 0.0077525256
 1458.721652 19.087288 0.0086442864
 1465.723784 19.154525 0.0080365471
 1471.718155 19.143336 0.0082297868
 1475.704688 19.126812 0.0077632816
 1479.712527 19.166737 0.0087426976
 1482.708842 19.021361 0.0089075424
 1484.736741 19.090142 0.0085376954
 1486.721025 19.038823 0.0085809024
 1493.658859 19.173949 0.0081230646
 1498.701266 19.312261 0.0088856132
 1499.737306 19.174572 0.0086554291
 1500.731186 19.101129 0.0081682849
 1501.749648 19.201612 0.0086829271
 1505.642897 19.239910 0.0087096321
 1506.702080 19.263007 0.0084092793
 1507.752425 19.274391 0.0091936779
 1508.746534 19.228159 0.0083878723
 1509.679301 19.224102 0.0082619907
# 1511.744616 18.677103 0.0077698371
 1514.609378 19.195234 0.0074369280
# 1524.581944 17.791177 0.0057075039
 1582.649407 20.262517 0.0107190720
 1583.543264 19.979751 0.0106030396
 1584.528713 20.184376 0.0104166118
 1585.525574 20.124375 0.0100354432
 1587.462058 20.097737 0.0106729076
 1587.614557 20.102197 0.0104839524
 1587.625785 20.126980 0.0105433192
 1588.465866 20.054107 0.0103686662
 1588.586551 20.112267 0.0107217901
 1589.478340 20.072184 0.0111124518
 1590.519381 20.089829 0.0106742151
 1591.494604 20.075798 0.0105778156
 1592.482437 20.039877 0.0114771654
 1592.613094 20.056777 0.0106551104
 1593.490758 20.050207 0.0111892077
 1594.601613 19.946792 0.0109490528
