hjd	rv1	err_rv1
2458050.758511712	19.716597880404727	0.009315851322418994
2458051.763445675	19.794856864907633	0.009445290932307159
2458052.729733422	19.85255793674951	0.009758863102138565
2458054.734876677	19.72641785090258	0.009043252352297323
2458056.688956019	19.981968863182534	0.008444991450441178
2458057.705972171	19.940352107317622	0.00809166423187367
2458057.733370457	20.006128391960736	0.007988121319595384
2458058.710074123	20.003017218352824	0.008279837751574256
2458059.720754439	20.040765535663077	0.007599636605924676
2458060.691768496	20.15313743689584	0.007148473648219202
2458060.721833258	20.105660429803443	0.007264408384884432
2458060.733541088	20.130901713385008	0.007120805229811866
2458060.741750823	20.106185767239555	0.007361094196901832
2458060.752565035	20.139177281523832	0.007971462628024518
2458060.756178137	20.13705864544508	0.007556717350303543
2458064.675052277	20.287276337855143	0.00731769361589838
2458065.695305271	20.309798106321924	0.0063326969861480075
2458066.735366098	20.104865239604038	0.007521828527816251
2458067.659256177	20.291556510291837	0.00745813726558724
2458067.684417051	20.277523823013677	0.007676329135961247
2458069.770030315	20.42144668534695	0.007651995255615345
2458072.717017552	20.431792131221023	0.008752694200794555
2458073.763809245	20.42831483229571	0.007908437445263896
2458074.736475137	20.521180560350256	0.008507326309665811
2458075.711329568	20.38905165693327	0.008887525126643153
2458075.726803815	20.440400932720397	0.008338239511326838
2458076.675557183	20.45694803295595	0.00738726092323991
2458076.691085313	20.533638803938018	0.008284939970753047
2458076.709987002	20.480331906942837	0.008796533782268393
2458076.739194531	20.511097973195483	0.008473779706038506
2458076.765996569	20.481688176249392	0.008659671417798708
2458076.773895275	20.52448476511674	0.008869121317488092
2458077.663073603	20.49752313625817	0.008523036284469286
2458077.676033251	20.505960030271247	0.00850020269452468
2458077.679477957	20.534181986363677	0.008922929420461911
2458077.691505881	20.44630821365435	0.0082747949395663
2458077.694960181	20.52264463813744	0.008187163050951051
2458077.750689609	20.50567771581376	0.007918140020338027
2458077.757895111	20.51338695374352	0.008798763747808417
2458077.765569963	20.500482487276397	0.009264456829744482
2458077.772973853	20.459116507691306	0.009044598280241622
2458077.776388128	20.407728690686536	0.008708613567993921
2458078.662444223	20.5030015635082	0.009155838230494621
2458078.776603717	20.29271905599039	0.011616062146503951
2458079.646769607	20.322041227492278	0.009570107698504346
2458080.705824972	20.50593679829103	0.008912031583480695
2458080.732820359	20.45770796663681	0.009405307287904762
2458080.766572605	20.534356078618686	0.008246309542362346
#2458081.460440997	20.143618081687695	0.011993023629391556
#2458081.498478161	20.436217897660587	0.009645257013128801
#2458081.51396729	20.652922854931504	0.007488803178014024
#2458081.521979001	20.708421353634737	0.007227221603466525
#2458081.525418038	20.720603392285266	0.00814565333490428
#2458081.52883013	20.707454417054805	0.007806879631106258
#2458081.532247997	20.703276540494343	0.007716888122591792
#2458081.535666246	20.755513448487953	0.007834480775483061
#2458081.54363512	20.710752624206606	0.008563663341647551
#2458081.547077791	20.700115893989434	0.009294511082140003
#2458081.550491364	20.677531827314183	0.008716156135137557
#2458081.557381198	20.578711325025314	0.008922114916298036
#2458081.565534975	20.359605568333194	0.009849021356550027
#2458081.580255806	19.787110458308863	0.021331348569936077
#2458081.592709733	19.323944778514345	0.025613750451650326
#2458081.596802073	19.189869005405676	0.022271591105162032
#2458081.600452404	19.502507200653802	0.015622393632113922
#2458081.612682316	19.374479084400466	0.012984744045646816
#2458081.616105403	19.300846945931813	0.011394082967389618
#2458081.619544637	18.695738112899914	0.021667120118253176
#2458081.627253	18.220314880304514	0.01976755794695491
#2458081.642468411	17.593460004452584	0.017216939427321613
#2458081.673677528	15.29908692602472	0.017965377436616664
#2458081.711766106	14.390646064158794	0.022726069606679652
#2458081.726369543	12.082735840970564	0.009663698697951797
#2458081.729777965	11.24197464776854	0.02768208711764584
2458085.448989255	20.222381207048898	0.01303724392983552
2458085.45242135	20.043047866503322	0.014379482400607619
2458085.475811061	20.122875084589104	0.015166175935004654
2458085.484061355	20.07620177125782	0.012400781942179886
2458085.491110968	20.00741390263436	0.013781197597783817
2458085.494538642	20.103377210338927	0.012240664340830404
2458085.502609392	20.041970282983513	0.011793804733591411
2458085.506081581	20.192048371872296	0.01185585901769793
2458085.514171452	20.152948368130367	0.012741581660646855
2458085.522306036	20.049641266801995	0.016957089689462815
2458085.525754184	20.099297011285387	0.01777271675195036
2458085.529161046	20.003397175270738	0.014111370338785815
2458085.532643918	20.10741368255655	0.013694083501079132
2458085.53608305	20.143499899770422	0.015548979557037768
2458085.544109435	20.105704048646622	0.014552746902197886
2458085.547550905	20.171090968505183	0.012500103259388995
2458085.565338947	20.224484392467964	0.012777374836747638
2458085.603231503	20.184983786226297	0.014781743547562537
2458085.611739537	20.02287322317691	0.01896135606525316
2458085.623758256	20.224936333209477	0.013907887718131468
2458085.656230598	20.218180166883684	0.01132214916347629
2458085.663422263	20.290163413878073	0.013569018641623208
2458085.666834147	20.089630007004878	0.015646236871198527
2458085.727923533	20.34843972030759	0.012786008358434254
2458085.735515814	20.22774479038273	0.01011930374087814
2458085.743017432	20.290305356753258	0.012897527788520323
2458085.750372493	20.2347629868168	0.01155896100078908
2458085.758031501	20.145239871121106	0.012393890947321061
2458085.765258189	20.143528184935185	0.020331923181368214
2458085.772765432	20.18835033144871	0.015270513094017453
2458086.445081267	24.0122340590519	0.010899738297381294
2458086.457300591	23.722166032460056	0.01010184318550842
2458086.477413609	23.971489924445066	0.009170995755220632
2458086.485149601	23.89980110382679	0.010733590274325362
2458086.493134943	23.93724261922314	0.010279828605761175
2458086.589797765	23.729135785963074	0.024480465574625947
2458086.597551755	24.010206474104642	0.010046837974983843
2458086.600990696	24.051641312946543	0.009955070439355021
2458086.608817408	24.254466977844345	0.007393974617354247
2458086.612237459	24.101203977353713	0.008813394960592552
2458086.61929397	24.29416232647724	0.009405353641664086
2458086.627144895	24.113510590850105	0.008989515496838227
2458086.648998965	24.172330455900553	0.008965680330837167
2458086.656570412	23.844870897390525	0.016026591775002038
2458086.700064594	24.053929773707104	0.008510005630307087
2458086.708118604	24.193641143642733	0.010532257050872912
2458086.715613022	24.261126042036693	0.009671875854688327
2458086.72639611	24.24409875476301	0.00936395317434057
2458086.733590333	24.2242470274878	0.009494733444365121
2458086.741172104	24.244656013576783	0.008941507961006309
2458086.748631532	24.201104970321097	0.009082546469376809
2458086.76161039	24.182510055564087	0.009910858890517167
2458773.545445661	14.835214461327272	0.023646746706014563
2458773.54587446	14.830308859929309	0.02165413067809209
2458773.545871045	14.51379863268103	0.020551755435776965
2458774.668492888	15.284893179477995	0.01170473378573852
2458774.668944824	15.253209056056614	0.012221871427450135
2458774.669385198	15.268615805505497	0.012300465097871725
2458774.66893083	15.307984635184868	0.012182859398259646
2458774.771882613	15.2934297623647	0.011979293135951492
2458774.772334597	15.286395634790033	0.011829890242050209
2458774.772786591	15.32413426054704	0.012636199210987284
2458774.772330904	15.337599062967577	0.01256262658533527
2458775.567155472	15.319680019936484	0.01215734545722741
2458775.567584225	15.370591839218015	0.012700699491757613
2458775.568013115	15.386168834382264	0.012129542415130546
2458775.567572475	15.374929357871958	0.012305714778049622
2458775.740995939	15.355338241098798	0.01366747578633493
2458775.741424737	15.396109915198412	0.013435021711927734
2458775.741853431	15.331859874784406	0.013395185812826997
2458775.741418289	15.43019111328997	0.013390767580047886
2458776.546774511	15.448854711432386	0.012218425584093522
2458776.547203262	15.440737780548147	0.013824968623591755
2458776.547632014	15.44387315851325	0.012078334321317507
2458776.54719259	15.469914913629095	0.013814495274275201
2458776.730116877	15.371239813392272	0.013474626948168866
2458776.730545664	15.363677742941183	0.012844319766314347
2458776.730974415	15.399457218173454	0.012837471000825919
2458776.730541392	15.418155350926675	0.013202256337120735
2458778.759187368	15.402812465876238	0.012561009939236395
2458778.759616107	15.357767701369015	0.011955849577342666
2458778.760044858	15.348782427854056	0.012167437637024898
2458778.759611292	15.415522239487784	0.012259697378074589
2458780.543348779	15.430892966447232	0.012457527022813651
2458780.543777518	15.404285437776927	0.012297838711763267
2458780.544206175	15.42006639253639	0.012398167702101639
2458780.54377371	15.431911087482776	0.012044762327445741
2458780.718462533	15.44637026778066	0.014247791136664157
2458780.718891237	15.401218180901624	0.013935769534703019
2458780.719319929	15.43947419969595	0.013416394114167124
2458780.718880507	15.469868931913858	0.013637798882774929
2458781.523887005	15.249228300073387	0.013062302964457565
2458781.524315708	15.238554653658463	0.013113404483221677
2458781.524744504	15.25320259804061	0.012321313981984688
2458781.524304295	15.31542281576667	0.01455479106008147
2458781.638625812	15.204672824911489	0.014251542369408923
2458781.639054515	15.181379459858633	0.011728325088926505
2458781.639483357	15.25320756897435	0.013867683090354967
2458108.53590563	20.471370330377187	0.006901066009740579
2458108.567719419	20.479150812807415	0.0066460190571385755
2458108.57837486	20.507784958616995	0.006632023112152713
2458109.575281003	20.468326091584583	0.005998714951826623
2458109.590425164	20.435557701088147	0.006138140779553019
2458109.594059356	20.463681672770413	0.005779535020373053
2458109.605193607	20.48334639692459	0.005954933677539999
2458109.709233383	20.427161252906792	0.006872759498152504
2458110.539824373	20.50513208485086	0.006280984935101092
2458110.572983488	20.47398724121407	0.006526532007057612
2458110.704459704	20.448157047217414	0.006964979671899814
2458111.524126592	20.460945125944477	0.006251784429105208
2458111.564416928	20.50013696386583	0.005844434546150115
2458111.696837869	20.452821794831483	0.0068532289315189135
2458112.504496144	20.462805220417074	0.006210300553248638
2458112.562923055	20.490413426058907	0.006473906889832148
2458112.680120052	20.488592841425923	0.006292886578445841
2458112.69571626	20.474476977309894	0.006210059997759713
2458112.703383432	20.461055602958684	0.0061371983636718495
2458113.585028904	20.43348796335097	0.005886055439410976
2458113.695854059	20.427658984607113	0.006198277671517049
2458114.527223993	20.395851394469048	0.006198463647214759
2458114.566278548	20.470441134495847	0.006684359072565655
2458114.569923634	20.424712220006686	0.006193651811372504
2458115.515438388	20.410677125472816	0.006199911525247612
2458115.547308571	20.482424480289236	0.00623971144524741
2458115.557858413	20.474065417181713	0.006177846033218122
2458115.666273102	20.36016395240909	0.0060142183090330335
2458115.684883138	20.32130511730473	0.00582840283050901
2458115.692375934	20.291511112417176	0.006288850275381383
2458116.507727595	20.390335337164643	0.006033763605854223
2458116.524600673	20.401527593647344	0.0065752869595999556
2458116.553838792	20.412293874543796	0.006311647640142525
2458116.678561487	20.338326203967284	0.0067352321035839295
2458116.693848611	20.28337440750858	0.006581656914898876
2458119.475445765	20.365555302247788	0.006550973042064677
2458119.545323284	20.31938317448572	0.006656074372387221
2458119.548924186	20.32226305578606	0.006826740549143857
2458120.50558487	20.27356167535703	0.006508648109107954
2458120.539424978	20.25042569509887	0.006586432226835087
2458120.589952831	20.290074487376227	0.006420727904955318
2458120.597494315	20.3541432571882	0.0065099253459635995
2458120.604647832	20.225767572538434	0.006292616459779699
2458120.608291366	20.263748461525825	0.005960524574232564
2458120.611756743	20.26084102236294	0.006559154539406714
2458120.618901545	20.290213534782847	0.006655832474257049
2458121.516974692	20.351831779854834	0.006762018420940658
2458121.536733212	20.37800000193107	0.006685659574855584
2458121.540162254	20.363443483656187	0.006560474615009989
2458121.655768751	20.288612094677774	0.006350757159096573
2458121.670579268	20.32142373416663	0.007090474232691037
2458121.674014362	20.227862583252072	0.006392466706657181
2458122.467413569	20.35044101667609	0.006354472841956058
2458122.56927003	20.27657341364912	0.006026099938173653
2458122.584077885	20.273782014335513	0.005768607594971348
2458122.587984444	20.333322171478773	0.005541477896872854
2458122.598750488	20.359657638929686	0.006039514702159288
2458122.614997484	20.30191366156091	0.0065097114001656945
2458122.65362121	20.26211732585147	0.006296879599431199
2458122.661531282	20.279868594777497	0.006147318116674221
2458122.669099186	20.301661819486878	0.006674823279626036
2458122.677014882	20.28236346390954	0.006162388762128581
2458123.516095238	20.307397293344128	0.00724721016322931
2458123.655503421	20.28374719405656	0.006665102578318351
2458124.497881972	20.21306071991058	0.006655401282630392
2458129.474304878	20.309319221825735	0.0059757791011923
2458129.554736035	20.319575018581677	0.006081073585298109
2458129.655339629	20.223092886375213	0.006854083860534831
2458130.538069939	20.312448745418955	0.006398232748584039
2458130.644222765	20.25961628020591	0.006568216280673172
2458131.50031537	20.293775543510165	0.0065856194875770005
2458131.515646719	20.30417740896187	0.006374236229195089
2458131.519249751	20.334720607676967	0.006283168017565258
2458131.531329328	20.325505971947763	0.006200877809438215
2458131.547598024	20.403297391345088	0.005857040001683182
2458132.501286689	20.235631505911627	0.006738305563002072
2458132.516143253	20.26213749470275	0.007265316632060815
2458132.519546947	20.237132116155752	0.00650775402571786
2458132.530637136	20.265223464893545	0.007196779561436233
2458132.545883036	20.35941459526523	0.0063032623272231535
2458132.549309969	20.373445473428497	0.006876543899090781
2458133.527375664	20.36402324472855	0.006354933029221862
2458143.541917314	20.443611608919312	0.005853948772371859
2458143.604333866	20.34952982295509	0.006313359849553932
2458144.554461346	20.407730835904864	0.006766290798290186
2458163.43358265	20.81872460459497	0.006032381870594081
2458163.561381022	20.79976167836046	0.006730948538830828
2458164.527552451	20.81630527718583	0.006096539487384037
2458166.468162658	20.91365750724259	0.006301134287512669
2458168.516291773	20.90724859742093	0.00601138771162687
2458168.543895862	20.82942466422061	0.00638362387983212
2458171.46118779	20.972588700903543	0.005836905062239776
2458171.535553747	20.899562160895375	0.00711033921774703
2458180.437969544	20.754492430819298	0.007153823413416425
2454774.753140888	22.658577477569946	0.005635678420485308
2458184.468684454	21.09072054632646	0.006076415198935689
2458184.50484025	21.063961380986473	0.0066503877306549565
2458188.475130566	21.113900675731625	0.00719931756373609
2458191.469218613	21.25105389907855	0.006414432557993082
2458203.437051934	20.919535776339345	0.008755621087523365
2458215.356012302	20.638357158049875	0.007838469284663275
2458216.400594064	20.532530499063053	0.007868988046367209
2458216.411959966	20.589912872580932	0.007826634280408473
2458219.390198185	20.56461881919013	0.007637487002532052
2458223.362754672	20.51442678719644	0.007100565191440316
2458352.722449882	16.691998044401064	0.009864772487113718
2458354.708267455	16.66979704974412	0.009513561899113218
2458355.726816981	16.670301281147914	0.010052093001149483
2458356.706048131	16.474984844906903	0.009563559438549613
2458359.721143781	16.517761643897416	0.010314174761078336
2458360.733295763	16.465633538885555	0.010048538629875594
2458364.726546992	16.35592570586857	0.009939060162305946
2458365.736657738	16.318405669572215	0.01038274572958129
2458368.723814213	16.314794068753635	0.010017787525257298
2458369.741549616	16.221089348778342	0.010094452560742342
2458371.69923288	16.184905431012524	0.009369290603999096
2458372.698309915	16.26315533520363	0.0096082173046527
2458378.696201072	16.189271526598635	0.010041484655477403
2458379.732208634	16.13166038615799	0.009814737036811608
2458380.743270261	16.169237478824265	0.00997167443800439
2458382.696319238	16.186662617282025	0.008373821480019847
2458386.705906848	16.14623882691549	0.009833988232769477
2458387.740576827	16.181432226266402	0.009901583450868348
2458388.747500998	16.16807743011453	0.009588582948620946
2458389.655994357	16.084520896521273	0.010207929075505585
2458392.715560152	16.216372656568524	0.009415470497446048
2458393.662718612	16.20100202173883	0.009919726808705709
2458394.752104095	16.226211605392827	0.009543034814062951
2458395.737240215	16.25256193209258	0.009875960504113187
2458399.654716397	16.311105144010345	0.009911781302129682
2458400.644407372	16.33431930490696	0.010073011409022614
2458403.641966662	16.45613623004619	0.009942109711983333
2458403.711902491	16.481944098863195	0.00917422080984104
2458403.736435901	16.370787213487866	0.010052779206197246
2458404.634467042	16.45198676342128	0.010070163612388399
2458404.715953188	16.471250397149277	0.009917983408164664
2458404.737970052	16.428052716222332	0.010361571582308974
2458404.752949462	16.467547601731304	0.010374258631346838
2458405.685563331	16.468868574704153	0.01002804305007403
2458405.714426724	16.46335036456203	0.010125187162771797
2458406.654081819	16.57948554766842	0.009800550600476219
2458406.67113306	16.583344152318958	0.009973381435859829
2458406.719497254	16.564672846879077	0.009662853360665224
2458406.734185312	16.493824805606614	0.009918294879081916
2458407.714689993	16.563695267134882	0.010041404215795757
2458408.626576892	16.57470885349173	0.010133737922536856
2458408.676726675	16.601237452772025	0.010040833386823744
2458408.758200201	16.550062452925296	0.010953624123123796
2458409.633649245	16.621993018799504	0.010529283082088864
2458409.676151775	16.60020474029625	0.01024641566785034
2458409.73193176	16.586072754986702	0.010584920580274043
2458409.735449596	16.54912409326066	0.010439702913491871
2458409.73919913	16.57107277918849	0.010562378768424543
2458409.746717216	16.61951076643012	0.010146128136506045
2458409.750476646	16.654630265701797	0.01060003404320895
2458415.644045196	16.877763398696246	0.009371819468815107
2458415.742072844	16.8357905002159	0.00986117977239725
2458415.753858658	16.858903390043224	0.0099059914305693
2458429.627341026	17.83289230143849	0.011325871239982988
2458429.744284129	17.892176190174105	0.011832093295404692
2458429.759757805	17.84880650382309	0.011479669548834382
2458433.605087142	17.685315740509054	0.011059795282635888
2458433.655596229	17.572010330196267	0.010761413485134493
2458443.571793491	18.476333070384662	0.013121723399516673
2458456.500950998	19.3469748758966	0.012211249474820883
2458456.60515067	19.270351665014886	0.011477465763929936
2458456.623960983	19.32288087714737	0.012533719523173694
2458456.62743211	19.337040757535743	0.010971260835255067
2458456.630849624	19.477365054317346	0.011669585524906762
2458456.634274545	19.34744771989895	0.011637243165373621
2458456.641247307	19.478080017539167	0.010854144275313124
2458456.648337342	19.448014829488507	0.01095209920559389
2458456.655318299	19.52891988998403	0.011326413813070894
2458457.492250528	19.446883459571907	0.010684674426652796
2458457.543056656	19.45070342057397	0.010489046382755681
2458457.592600373	19.447652988834115	0.01125086011916504
2458457.616628998	19.53024316900036	0.0112750929238842
2458457.643406874	19.544994762976728	0.011503833828503467
2458457.650473388	19.530014470869574	0.011120941251148266
2458458.53148849	19.395196630483767	0.012180241303028517
2458458.598048505	19.396229054046405	0.011358311797219819
2458458.733519451	19.496941745165913	0.011035553018862854
2458464.488715661	19.825797128549716	0.008044797169379734
2458464.581665824	20.03180093939517	0.00771440504007257
2458464.596846335	20.017362826524767	0.008350720839676428
2458465.497056562	20.015907118446698	0.009154199288419913
2458468.667816631	20.28947517602238	0.007774404805823893
2458469.584717133	20.347748705391027	0.008246000059538305
2458469.613111914	20.391087552862256	0.008201009845263708
2458469.61642587	20.354435152454926	0.008618600700977629
2458469.712239634	20.347229389413478	0.008470507188048962
2458470.489668772	20.389700125489796	0.008082630976469872
2458470.552715822	20.39714897103949	0.007576334367872472
2458470.58439997	20.398335564692633	0.006246318887317317
2458470.587714904	20.457562555321726	0.008242341119028045
2458470.625074839	20.389844367068015	0.00801361041407812
2458470.632164801	20.453370050579853	0.008140734515675435
2458470.635479967	20.457217504293496	0.0076417398149348755
2458470.638799055	20.43963372542672	0.0076152680643029845
2458470.642112507	20.388347790236082	0.008227255541513842
2458470.64921233	20.473071804856136	0.007459980724828295
2458470.652539487	20.50637732126744	0.008100184111122401
2458471.459635636	20.4764402784632	0.008108715419286537
2458471.515573719	20.505611117024596	0.007649861335770954
2458471.64580441	20.496585856505632	0.007702516629839111
2458472.464212676	20.548300685765447	0.007599321529671584
2458472.555682674	20.55850763978343	0.007269158639820615
2458472.572759083	20.5656916400549	0.007765496271519205
2458472.583158249	20.589389173593112	0.007450705702095898
2458472.586463114	20.56193099791055	0.007428419644478176
2458472.58978137	20.499460208477174	0.007069142181331282
2458472.623078964	20.579284197945913	0.00721823182851403
2458473.449102595	20.638704766514994	0.0083172166668686
2458473.472958396	20.61506563647152	0.007374152567615086
2458473.501968013	20.64578954122844	0.007994671961623262
2458473.516333817	20.628522940384062	0.00724191654019283
2458473.526548465	20.615019218232025	0.007612926101235785
2458473.539345403	20.640898213823462	0.007446892830479487
2458473.546210272	20.64361024731825	0.006939847817997436
2458473.560923864	20.647997739645987	0.006777427124250719
2458473.56426716	20.6354052616698	0.007557547184342169
2458473.57504683	20.669256112601605	0.007417498123037891
2458473.587828443	20.59302983622139	0.007332345435555155
2458473.597477003	20.644131679712498	0.008038765191107845
2458474.455147478	20.706313672815536	0.008537113739624763
2458474.476211913	20.696668736017344	0.00804035726814107
2458474.504393393	20.66604485048586	0.007660558473807806
2458474.51870342	20.66912907162837	0.008110588359155011
2458474.538339141	20.772639970054005	0.00805218251422427
2458474.545010758	20.720190293975705	0.007770172141552889
2458474.552969653	20.74388710082827	0.007174935579753948
2458474.559810019	20.687362797636926	0.007875678212839146
2458474.567104111	20.717131367391335	0.007725633714115623
2458474.573935138	20.745172262931032	0.008035891052529777
2458474.577268846	20.76449290912479	0.0077331962647313145
2458474.580589023	20.716860971383134	0.007663724915998758
2458474.583911469	20.727081093263923	0.007163199380004738
2458474.590887553	20.78095956918584	0.007261041634787353
2458474.60066304	20.727913917744775	0.0076475845537496605
2458474.603985729	20.764346105273766	0.007544848354315606
2458474.623951492	20.755411576324548	0.007423823475854172
2458474.627434366	20.754151834285636	0.007357012493585064
2458474.630911036	20.698242522943083	0.006786454329299934
2458474.645998373	20.75890174993684	0.0076200915104732495
2458475.458346083	20.735809810027785	0.007319307430257889
2458475.482088319	20.72975464473509	0.006570324995292053
2458475.494867762	20.757794434915173	0.0067053530370382985
2458475.501801786	20.51278150237614	0.007315552150268062
2458475.528078976	20.787416575357422	0.007072854356775104
2458475.540844158	20.80367803095456	0.007705408519990662
2458475.547696689	20.791156966242465	0.007153013326725103
2458475.555016289	20.814585638013682	0.006564144803732056
2458475.566291408	20.81938145919212	0.007832265504413896
2458475.569624543	20.763617603139686	0.00664490403333961
2458475.572958337	20.7955348442453	0.007410080275133542
2458475.576281379	20.78470228484691	0.007656269057527808
2458475.583101746	20.742562394121993	0.007092136044820862
2458475.592887494	20.749428446539582	0.006762575500320589
2458475.60089355	20.53511128018997	0.006261543397935015
2458475.604383223	20.568762868453337	0.006630718149259471
2458475.618741198	20.7936737924715	0.008080870291142137
2458475.629796084	20.66074698273517	0.006506812385059667
2458475.633113154	20.79688249187201	0.007636645255097697
2458475.64005088	20.745668355700484	0.008339739981232051
2458475.643534026	20.787018911247106	0.006617308606145692
2458477.480920983	20.88123391392109	0.006958458181825468
2458477.52075132	20.93179624571879	0.007612272780038256
2458477.549350869	20.926686729465775	0.00768950103821151
2458477.560790542	20.894548645374066	0.006661528581751699
2458477.567440274	20.878490528187214	0.007669726345960164
2458477.57077011	20.93073804564544	0.007561087702541427
2458477.574090178	20.907476593210266	0.007395478389535419
2458477.589090496	20.94928394388463	0.007488279393028245
2458477.602483707	20.94480981336567	0.007972361026909432
2458477.605800905	20.95062131247126	0.007694378675920879
2458477.613444517	20.88880372710749	0.007354506635874884
2458477.616762641	20.89255190543628	0.006950661650486601
2458477.620082906	20.869300885729736	0.0075176309571299985
2458477.626713597	20.908491690000588	0.007484926500167319
2458477.633664124	20.890115821649452	0.007550782163426381
2458477.640488864	20.875917920467867	0.0077507360479208325
2458478.456944995	20.999961920775657	0.007534844755370503
2458478.474152297	20.993489942543007	0.008040300870685814
2458478.490754163	21.020291419797175	0.008261097882546076
2458478.519757885	20.992093132733103	0.00802262082816701
2458478.539149841	20.99386407703142	0.007298445760056664
2458478.56429936	21.03069747770191	0.00784308644769219
2458478.567631888	21.0113565540316	0.007229098930980374
2458478.580268938	20.999494957427846	0.0069227000890492345
2458478.587083575	20.996752607970624	0.007982062992150138
2458478.590414332	21.048532519377794	0.008151754989063387
2458478.593732647	21.007031409200636	0.007714516760558015
2458478.606678733	21.019348357805875	0.007595843993338925
2458478.625902909	21.006394022318432	0.007386187956108156
2458478.632999407	20.996085809056332	0.007393884283356015
2458478.640633654	21.00511959236767	0.007138508496274023
2458479.469937747	21.075540945096204	0.007064053287965963
2458480.424410153	21.10575995508952	0.006971833605625478
2458480.43681087	21.07600716736956	0.007693624730245058
2458480.453363052	21.120094942705975	0.006980183591810546
2458480.461161719	21.085396367475	0.006997531155506466
2458480.47409134	21.115281092735184	0.007156828160074579
2458480.485687899	21.16272098340784	0.007116555108898353
2458480.49299568	21.092147614409882	0.007254960704744175
2458480.500472486	21.16026703563066	0.007206278973518767
2458480.522928784	21.218047503063776	0.00740405589865483
2458480.536084096	21.150452203029047	0.006886041271927089
2458480.542709442	21.177112621033892	0.00775734409472677
2458480.546032144	21.1604916868284	0.007593886952045628
2458480.549355437	21.157947215364917	0.007156208775539969
2458480.552688648	21.15794471076624	0.007095727404702201
2458480.559503158	21.165392784948708	0.0064912988413134655
2458480.562825166	21.186297163520145	0.007041362050047155
2458480.566158828	21.183654082321276	0.007133644677642618
2458480.578791449	21.14336235507921	0.00694346056994082
2458480.585599709	21.150957161579115	0.006998320010171596
2458480.59593355	21.16789680975984	0.007093887753639069
2458480.599272953	21.109876963504338	0.007475892288390356
2458480.602604405	21.178502868375006	0.007027814601052689
2458480.613782483	21.096101523302043	0.007197888464433912
2458480.617102395	21.12004898311078	0.007069660313622874
2458480.620422781	21.12515262008196	0.0064247871538673715
2458480.627517669	21.144862847542026	0.007871693082101953
2458480.630849075	21.10359953469385	0.006880155123468469
2458480.63416945	21.106538624825507	0.006767709818376132
2458480.637489142	21.154088289803838	0.0071370048001806385
2458480.644405838	21.070413618940314	0.007166304116326502
2458480.64772538	21.09707189180756	0.007391467008738486
2458480.654738104	21.085944646276964	0.007309158183368749
2458480.66181401	21.10032551371392	0.006696386525373533
2458480.668957566	21.1274154335866	0.008012650855461897
2458480.679253212	21.06654111407976	0.006725376656085585
2458480.686314397	20.971311497757547	0.0061635476946188565
2458481.442356603	21.13916641073375	0.006494595830190553
2458481.552447032	21.149696978736728	0.0065935858702380005
2458482.419514052	21.274910034154207	0.0072210826836672445
2458483.513645566	21.33698145996967	0.007259684892667476
2458484.434456259	21.40212315939867	0.007317680927671683
2458484.544732858	21.347119162650642	0.006981536372665262
2458485.675252252	21.391414381168268	0.006984661789443375
2458486.437889792	21.46886026254424	0.006930986675111312
2458486.546148093	21.562503876327128	0.007265165353469052
2458487.434437718	21.569177823539626	0.006277250519047686
2458488.415678809	21.588134081377788	0.006837609988396161
2458488.595499513	21.5050079452501	0.006244420013825474
2458489.436011543	21.657958831336575	0.006035860272977647
2458489.527914285	21.70073032104078	0.006467989327697612
2458489.624030936	21.67110100859673	0.0064047371093026864
2458490.436295241	21.526280945890257	0.006194866012951245
2458490.529426385	21.684911890998162	0.007076267804850028
2458491.424084685	21.5012090805011	0.015409166548557517
2458491.452366499	21.719214982589904	0.005778889522177054
2458491.621430315	21.774642973799722	0.006313678727590457
2458492.406695974	21.77598243413749	0.006215076622431563
2458492.497362572	21.791450372223522	0.005901988675598728
2458493.643909812	21.852125762713108	0.005867012242081057
2458494.48299127	21.872177672214967	0.005421891619731044
2458494.579801437	21.909045066618425	0.006173656649395004
2458495.407940505	21.8716320514369	0.005730256850315787
2458495.499330974	21.898877034594687	0.005699120066545918
2458496.421338833	21.883061407378655	0.0059111994936760495
2458496.513512356	21.889172228994575	0.005617975478986702
2458497.455022818	21.847088327054188	0.004839399883177752
2458497.546987684	21.98014090914178	0.0047701952528403655
2458498.409466688	21.95269741278146	0.00426531271494746
2458498.509640521	21.924020284473684	0.0048630668683539
2458498.627064453	21.9429584146557	0.00582457169076989
2458499.411436776	22.000887124858792	0.005008285506383548
2458499.50991377	21.998912275817958	0.005381316676189953
2458499.601747401	21.955530114461858	0.0047404584643629885
2458502.411427163	21.97608736841419	0.004212581194130313
2458781.639047304	15.280255248656522	0.013306300237825617
2458791.761580956	16.067825019477876	0.02984692072460058
2458791.762010257	14.842387286038049	0.01762291602491898
2458791.762008845	15.68405535586432	0.025020125785067612
2458792.58887355	15.58193643981797	0.01345026137568725
2458792.589314044	15.608519303866828	0.013992825463314653
2458792.589766401	15.566651717414882	0.013158623744269364
2458792.58931174	15.605439313992328	0.013572900563161282
2458793.744486917	15.526603119956434	0.012922500336420296
2458793.744938985	15.525299813656826	0.012955016565572313
2458793.745390925	15.572435680825663	0.012826277907420778
2458793.74493476	15.654942965061807	0.013174502112720417
2458794.721285806	15.763876221350905	0.013917867975185828
2458794.721726171	15.788830113568952	0.013037513710286913
